mysql,751,811,0.32445830576726814
javascript,287,306,0.3464615967967921
html,255,276,0.2741516734548003
jquery,280,282,0.48442959261425556
arrays,302,319,0.43976298204161973
ajax,146,147,0.4268949895785977
wordpress,163,166,0.5388185954964981
sql,182,190,0.3847044137294706
codeigniter,191,198,0.5414316138205876
regex,196,196,0.6783427975881479
forms,67,71,0.3992685440675298
json,112,112,0.6474114367844293
apache,49,49,0.6144189478033943
database,55,66,0.3219475548698748
.htaccess,46,46,0.7862477017033475
symfony2,146,146,0.8220331457155932
laravel,93,94,0.7912611752175156
xml,88,88,0.767262071463927
zend-framework,114,117,0.6801754816691187
curl,48,48,0.6922508901525316
session,49,49,0.5719939565776444
pdo,97,97,0.7307631888886965
css,21,21,0.2794600001135426
mysqli,68,68,0.6057355518945682
facebook,44,44,0.7495914821287609
cakephp,90,90,0.7479322218041364
email,22,22,0.33747238561543585
magento,52,52,0.6292388701253004
yii,82,82,0.7241691987235384
laravel-4,64,64,0.8366787626853196
oop,66,67,0.5362423277520565
string,53,53,0.5841895788136935
post,24,25,0.44946291381584447
image,17,17,0.7266986670829324
function,38,38,0.47435630294949627
variables,33,33,0.4293647530484824
api,10,10,0.4977580965670182
date,35,35,0.7896363019911543
mod-rewrite,24,24,0.9609417053415376
android,10,10,0.3799981725535112
security,27,27,0.42193856962433796
foreach,35,35,0.5206744168266839
multidimensional-array,45,47,0.5601883554019175
redirect,9,9,0.6605049609041329
url,10,10,0.3339988596555581
class,43,43,0.819290415551166
validation,15,15,0.4627611805977228
java,7,7,0.7492063492063492
doctrine2,49,49,0.8053919813721139
linux,10,11,0.5556790455214053
file-upload,8,9,0.3844017094017094
joomla,17,17,0.664560070506362
cookies,10,10,0.5010724460724462
loops,17,17,0.4759074520241266
facebook-graph-api,20,20,0.8834139778779873
file,18,18,0.6768531591792177
drupal,16,16,0.6771960506627953
soap,4,4,0.7708333333333333
datetime,25,25,0.7622722917613377
login,2,2,0.09109311740890688
preg-replace,39,41,0.6884951749087171
parsing,20,21,0.6976710370176734
csv,13,13,0.44868435178186095
if-statement,9,9,0.28182445795404026
zend-framework2,32,32,0.7196799499420884
html5,1,1,0.3333333333333333
upload,5,5,0.602156862745098
paypal,8,8,0.4955845543345543
preg-match,35,35,0.6851871163573076
sorting,21,21,0.7601142020642653
phpmyadmin,5,5,0.346958041958042
search,6,6,0.5587412884582696
get,9,9,0.4625825340521918
sql-server,7,7,0.6191208179178104
doctrine,28,28,0.8363353810044155
performance,11,11,0.5421574280026156
web-services,3,3,0.20926465824425008
table,4,4,0.46114232209737827
pdf,3,3,0.9166666666666666
utf-8,15,15,0.9246879155702686
simplexml,26,26,0.9292961767096694
object,24,24,0.735873519300024
phpunit,14,14,0.7399232162500626
mongodb,24,24,0.8674857498966819
dom,22,22,0.7484728153256522
select,8,8,0.6216165370577135
http,8,8,0.300282884371682
include,8,8,0.6615731482962725
authentication,5,5,0.8909090909090909
caching,7,7,0.8392857142857143
cron,3,3,0.27892720306513413
pagination,2,2,0.8333333333333333
twitter,6,6,0.7723809523809524
xampp,0,0,NaN
python,2,2,0.6111111111111112
rest,2,2,0.54
encryption,11,11,0.6244705247195937
wordpress-plugin,5,5,0.41622746185852977
gd,10,10,0.7772817460317459
smarty,9,9,0.6293762183235869
