1146363,doctrine2
347063,doctrine2
172588,doctrine2
1237411,doctrine2
1832745,doctrine2
662615,doctrine2
283366,doctrine2
3574819,doctrine2
252591,doctrine2
1424329,doctrine2
958642,doctrine2
2044355,doctrine2
265712,doctrine2
658474,doctrine2
759866,doctrine2
745188,doctrine2
1791606,doctrine2
1188035,doctrine2
1449814,doctrine2
519702,doctrine2
1285809,doctrine2
853360,doctrine2
3565885,doctrine2
576875,doctrine2
2270041,doctrine2
1477526,doctrine2
1557651,doctrine2
1692906,doctrine2
1023464,doctrine2
1384374,doctrine2
3348750,doctrine2
2261177,doctrine2
412395,doctrine2
106862,doctrine2
2393077,doctrine2
1478372,doctrine2
220180,doctrine2
367456,doctrine2
61337,doctrine2
279573,doctrine2
2084176,doctrine2
1075027,doctrine2
2061376,doctrine2
3908235,doctrine2
1735848,doctrine2
649811,doctrine2
1055200,doctrine2
41967,doctrine2
3190190,doctrine2
