mysql,7,10,0.7
javascript,6,10,0.6
html,6,10,0.6
jquery,8,10,0.8
arrays,9,10,0.9
ajax,8,10,0.8
wordpress,8,10,0.8
sql,8,10,0.8
codeigniter,8,10,0.8
regex,9,10,0.9
forms,5,10,0.5
json,7,10,0.7
apache,6,10,0.6
database,7,10,0.7
.htaccess,10,10,1.0
symfony2,9,10,0.9
laravel,10,10,1.0
xml,8,10,0.8
zend-framework,9,10,0.9
curl,8,10,0.8
session,7,10,0.7
pdo,9,10,0.9
css,4,10,0.4
mysqli,8,10,0.8
facebook,8,10,0.8
cakephp,10,10,1.0
email,4,10,0.4
magento,9,10,0.9
yii,8,10,0.8
laravel-4,10,10,1.0
oop,9,10,0.9
string,8,10,0.8
post,6,10,0.6
image,7,10,0.7
function,5,10,0.5
variables,5,10,0.5
api,2,10,0.2
date,8,10,0.8
mod-rewrite,9,10,0.9
android,3,10,0.3
security,4,10,0.4
foreach,6,10,0.6
multidimensional-array,7,10,0.7
redirect,4,10,0.4
url,5,10,0.5
class,10,10,1.0
validation,5,10,0.5
java,5,10,0.5
doctrine2,10,10,1.0
linux,6,10,0.6
file-upload,4,10,0.4
joomla,7,10,0.7
cookies,5,10,0.5
loops,5,10,0.5
facebook-graph-api,9,10,0.9
file,8,10,0.8
drupal,6,10,0.6
soap,3,10,0.3
datetime,9,10,0.9
login,0,10,0.0
preg-replace,8,10,0.8
parsing,5,10,0.5
csv,6,10,0.6
if-statement,3,10,0.3
zend-framework2,9,10,0.9
html5,1,10,0.1
upload,2,10,0.2
paypal,4,10,0.4
preg-match,7,10,0.7
sorting,9,10,0.9
phpmyadmin,3,10,0.3
search,3,10,0.3
get,4,10,0.4
sql-server,3,10,0.3
doctrine,9,10,0.9
performance,5,10,0.5
web-services,1,10,0.1
table,1,10,0.1
pdf,3,10,0.3
utf-8,9,10,0.9
simplexml,10,10,1.0
object,6,10,0.6
phpunit,6,10,0.6
mongodb,9,10,0.9
dom,8,10,0.8
select,5,10,0.5
http,4,10,0.4
include,5,10,0.5
authentication,2,10,0.2
caching,4,10,0.4
cron,2,10,0.2
pagination,2,10,0.2
twitter,4,10,0.4
xampp,0,10,0.0
python,1,10,0.1
rest,1,10,0.1
encryption,5,10,0.5
wordpress-plugin,3,10,0.3
gd,4,10,0.4
smarty,5,10,0.5
