android,8,10,0.8
swing,8,10,0.8
eclipse,7,10,0.7
spring,9,10,0.9
hibernate,9,10,0.9
arrays,4,10,0.4
multithreading,7,10,0.7
xml,6,10,0.6
jsp,7,10,0.7
string,3,10,0.3
servlets,6,10,0.6
maven,5,10,0.5
java-ee,9,10,0.9
mysql,6,10,0.6
spring-mvc,9,10,0.9
json,9,10,0.9
regex,9,10,0.9
tomcat,5,10,0.5
jpa,8,10,0.8
jdbc,8,10,0.8
javascript,5,10,0.5
arraylist,5,10,0.5
web-services,6,10,0.6
sql,9,10,0.9
generics,6,10,0.6
netbeans,6,10,0.6
sockets,8,10,0.8
user-interface,6,10,0.6
jar,5,10,0.5
html,8,10,0.8
jsf,7,10,0.7
database,6,10,0.6
file,4,10,0.4
google-app-engine,8,10,0.8
gwt,5,10,0.5
junit,6,10,0.6
exception,3,10,0.3
algorithm,6,10,0.6
rest,3,10,0.3
class,7,10,0.7
performance,3,10,0.3
applet,5,10,0.5
image,7,10,0.7
jtable,7,10,0.7
c#,3,10,0.3
jframe,8,10,0.8
collections,5,10,0.5
c++,2,10,0.2
methods,5,10,0.5
oop,4,10,0.4
linux,0,10,0.0
nullpointerexception,6,10,0.6
jaxb,5,10,0.5
parsing,4,10,0.4
oracle,5,10,0.5
concurrency,6,10,0.6
php,3,10,0.3
jpanel,7,10,0.7
jboss,6,10,0.6
object,5,10,0.5
ant,3,10,0.3
date,5,10,0.5
selenium,3,10,0.3
javafx,7,10,0.7
jvm,3,10,0.3
list,5,10,0.5
struts2,8,10,0.8
hashmap,4,10,0.4
sorting,4,10,0.4
awt,8,10,0.8
http,6,10,0.6
inheritance,6,10,0.6
reflection,6,10,0.6
hadoop,6,10,0.6
windows,0,10,0.0
loops,2,10,0.2
unit-testing,5,10,0.5
sqlite,5,10,0.5
design-patterns,3,10,0.3
serialization,5,10,0.5
security,5,10,0.5
intellij-idea,5,10,0.5
file-io,4,10,0.4
logging,5,10,0.5
swt,6,10,0.6
apache,3,10,0.3
annotations,10,10,1.0
jquery,2,10,0.2
jersey,6,10,0.6
scala,4,10,0.4
libgdx,9,10,0.9
osx,3,10,0.3
encryption,8,10,0.8
spring-security,9,10,0.9
log4j,3,10,0.3
python,3,10,0.3
jni,5,10,0.5
soap,1,10,0.1
interface,5,10,0.5
io,5,10,0.5
