android,439,453,0.48981514779724183
swing,126,127,0.507066849160385
eclipse,79,84,0.5350206320374342
spring,132,132,0.6836952107544314
hibernate,93,93,0.7202756604211985
arrays,52,52,0.39914905090719893
multithreading,50,50,0.44156101751730875
xml,44,44,0.5881039413026665
jsp,40,40,0.6291897543507663
string,47,47,0.46081036989733665
servlets,39,39,0.5722970943377356
maven,46,46,0.5544147900743339
java-ee,37,37,0.6575825384272515
mysql,35,35,0.6902290397166571
spring-mvc,46,46,0.7784867722212654
json,39,39,0.8461918081340923
regex,68,68,0.7204390261898891
tomcat,22,22,0.5997957906644396
jpa,45,45,0.7513350455574846
jdbc,37,37,0.7084110031454701
javascript,14,14,0.45439192771125547
arraylist,32,32,0.5505721411591326
web-services,19,19,0.7032545918743862
sql,30,30,0.7649919961316537
generics,51,51,0.6887243994794869
netbeans,21,22,0.6169762221198094
sockets,19,19,0.7192938083717572
user-interface,26,26,0.6599165144756711
jar,13,13,0.6036040763237714
html,14,14,0.7768756984452473
jsf,20,20,0.9120942619832315
database,13,13,0.4592626723122078
file,12,12,0.5356452983291219
google-app-engine,26,28,0.6929194362067224
gwt,30,30,0.7825262981349163
junit,20,20,0.6152591158841159
exception,16,16,0.607902066873289
algorithm,19,19,0.6960550744059796
rest,11,11,0.6430488276026033
class,18,18,0.5378677812618055
performance,13,13,0.4591300288231235
applet,7,7,0.7400465449337629
image,11,11,0.8239245602881966
jtable,16,16,0.711947896140175
c#,7,7,0.6468027210884354
jframe,19,19,0.7625564904078059
collections,21,21,0.6459029251578718
c++,6,6,0.3318039950062422
methods,14,14,0.5557106832807616
oop,11,12,0.26731889675438064
linux,2,2,0.075
nullpointerexception,15,15,0.5279177724374141
jaxb,11,11,0.9198818857909767
parsing,9,9,0.5264959664370128
oracle,12,12,0.6574483205267011
concurrency,19,19,0.5928136544266325
php,3,3,1.0
jpanel,16,16,0.7848854984884396
jboss,8,8,0.8907004830917874
object,15,15,0.6359528627586706
ant,13,13,0.6533551949558737
date,12,12,0.7402964313780253
selenium,9,9,0.6613793124218144
javafx,15,15,0.9283203942027474
jvm,8,8,0.6610331253713606
list,15,15,0.6552181444286708
struts2,10,10,0.9354545454545455
hashmap,15,15,0.5792699185346245
sorting,11,11,0.5618704747163245
awt,12,12,0.7770032011411322
http,7,7,0.7499719887955181
inheritance,16,16,0.6891585401891253
reflection,20,20,0.7022574017553392
hadoop,13,13,0.7549888337120287
windows,1,1,0.05
loops,6,6,0.3342185592185592
unit-testing,15,15,0.8140504357171022
sqlite,6,6,1.0
design-patterns,6,6,0.5904882154882155
serialization,13,13,0.5550889899574111
security,8,8,0.568626053001053
intellij-idea,7,7,0.7366271620755925
file-io,9,9,0.5990401404784965
logging,10,10,0.6495460880582833
swt,18,18,0.7697507788586311
apache,3,3,0.6984126984126983
annotations,16,16,0.9176822411656971
jquery,3,3,0.8333333333333334
jersey,11,11,0.8718489240228372
scala,10,10,0.6405555555555555
libgdx,15,15,0.923962029256147
osx,3,3,0.7291666666666666
encryption,11,11,0.8125415282392027
spring-security,14,14,0.907999453962187
log4j,5,5,0.5371031746031746
python,3,3,1.0
jni,11,11,0.6114977128135023
soap,1,1,1.0
interface,10,10,0.8027531526444569
io,8,8,0.630048076923077
