android,439,453,0.48480890521216413
swing,127,127,0.5173694920576748
eclipse,78,84,0.5264213946441106
spring,132,132,0.684623733459401
hibernate,93,93,0.7194008805992781
arrays,51,52,0.3849485453192865
multithreading,49,50,0.4377564670384394
xml,44,44,0.6082260954665767
jsp,40,40,0.628541962748004
string,47,47,0.44331560011408055
servlets,39,39,0.5600764914057574
maven,46,46,0.5568297964135859
java-ee,37,37,0.6444674420236419
mysql,35,35,0.653204323347868
spring-mvc,46,46,0.6930450907384119
json,39,39,0.839199154977816
regex,68,68,0.7250472090009952
tomcat,22,22,0.5904075767082111
jpa,45,45,0.7272230958864583
jdbc,37,37,0.7085145610633485
javascript,14,14,0.46375323376183974
arraylist,32,32,0.5565394954329111
web-services,19,19,0.6022230692680204
sql,30,30,0.7925260640968943
generics,51,51,0.6632298649927901
netbeans,22,22,0.6999303069511452
sockets,19,19,0.7324373381369926
user-interface,25,26,0.6393019169998687
jar,13,13,0.5964089907076332
html,14,14,0.7580483181414859
jsf,20,20,0.9148533264980632
database,13,13,0.488039183039183
file,12,12,0.4913208255747125
google-app-engine,27,28,0.6480922093307319
gwt,30,30,0.7762438475106073
junit,20,20,0.6239171196845346
exception,16,16,0.6278405836143639
algorithm,19,19,0.6178722877582018
rest,11,11,0.48372723037854026
class,18,18,0.5738236810563209
performance,13,13,0.4047064004107348
applet,7,7,0.6921245421245421
image,11,11,0.8013596252232617
jtable,16,16,0.7090342487971798
c#,7,7,0.5124795473337292
jframe,19,19,0.7565695331598927
collections,21,21,0.596606049774264
c++,6,6,0.23615328385065226
methods,14,14,0.6329933730865409
oop,11,12,0.41467271643072934
linux,2,2,0.04239877769289534
nullpointerexception,15,15,0.49010959092296785
jaxb,11,11,0.9339761248852159
parsing,9,9,0.4222252253728002
oracle,12,12,0.6678025428025429
concurrency,19,19,0.5991710703054383
php,3,3,0.9166666666666666
jpanel,16,16,0.7916121883852864
jboss,8,8,0.8926767676767676
object,15,15,0.6505445876927608
ant,13,13,0.6194203797710585
date,12,12,0.7431319776714513
selenium,9,9,0.6576595180043454
javafx,15,15,0.9225637325637326
jvm,8,8,0.6443910256410256
list,15,15,0.5891038024425825
struts2,10,10,0.9733333333333334
hashmap,15,15,0.5937242050685987
sorting,11,11,0.631013921500834
awt,12,12,0.7930675805675804
http,7,7,0.6773274450105004
inheritance,16,16,0.7166110032964798
reflection,20,20,0.6559571785321239
hadoop,13,13,0.7638210422576159
windows,1,1,0.0196078431372549
loops,6,6,0.36475425511570087
unit-testing,15,15,0.8086496373996374
sqlite,6,6,1.0
design-patterns,6,6,0.5188798451093534
serialization,13,13,0.5525197841374312
security,8,8,0.5761561355311355
intellij-idea,7,7,0.6329559329559329
file-io,8,9,0.48858120542903144
logging,10,10,0.7172199142321093
swt,18,18,0.7441057293496096
apache,3,3,1.0
annotations,16,16,0.9054811507936509
jquery,3,3,0.7666666666666666
jersey,11,11,0.8270202020202021
scala,10,10,0.6729761904761904
libgdx,15,15,0.9250661375661376
osx,3,3,0.7916666666666666
encryption,11,11,0.8270739768540355
spring-security,14,14,0.9090731415695201
log4j,5,5,0.48036036036036034
python,3,3,1.0
jni,11,11,0.6050216131555846
soap,1,1,0.5
interface,10,10,0.7730248917748918
io,7,8,0.44188311688311693
