android,440,453,0.41058843968417474
swing,126,127,0.44736779375311647
eclipse,80,84,0.4119796891545764
spring,132,132,0.5480894424089245
hibernate,93,93,0.6130862751736416
arrays,52,52,0.30247216753077216
multithreading,50,50,0.36538227196623113
xml,44,44,0.49531495065757675
jsp,40,40,0.5223780473150457
string,47,47,0.34862351606330666
servlets,39,39,0.5775372033357177
maven,46,46,0.4204239109062165
java-ee,37,37,0.600193583238196
mysql,35,35,0.575992324076775
spring-mvc,46,46,0.7597792641802835
json,39,39,0.8180724796085429
regex,68,68,0.658098540624654
tomcat,22,22,0.4967721868788665
jpa,45,45,0.7019887779517764
jdbc,37,37,0.652235370405045
javascript,14,14,0.43232519250366697
arraylist,32,32,0.45105906981932
web-services,19,19,0.5732543576757654
sql,30,30,0.6621296215778704
generics,51,51,0.5494557653468501
netbeans,22,22,0.5066469798862641
sockets,19,19,0.6749228585815806
user-interface,26,26,0.6266474460106459
jar,13,13,0.5114899806076275
html,14,14,0.7259887240819445
jsf,20,20,0.7181124905523187
database,13,13,0.4803468679451056
file,12,12,0.3883947489026149
google-app-engine,28,28,0.6622251962989292
gwt,30,30,0.5069441961482891
junit,20,20,0.5107121389678211
exception,16,16,0.40790474414216676
algorithm,19,19,0.5320042236654586
rest,11,11,0.554182559864378
class,18,18,0.5960439601167438
performance,13,13,0.29740256891262173
applet,7,7,0.650128205128205
image,11,11,0.7795864422658682
jtable,16,16,0.6759229251141016
c#,7,7,0.3982144666927275
jframe,19,19,0.722831496070242
collections,21,21,0.44366431356948005
c++,6,6,0.24468344155844154
methods,14,14,0.5964377477132958
oop,12,12,0.38371131867610736
linux,2,2,0.07261904761904761
nullpointerexception,15,15,0.5144822969264526
jaxb,11,11,0.8282523032523031
parsing,9,9,0.396352552306293
oracle,12,12,0.5479585324142042
concurrency,19,19,0.45085071364837614
php,3,3,0.8333333333333334
jpanel,16,16,0.7871305415598895
jboss,8,8,0.8500962885154061
object,15,15,0.5831433229281731
ant,13,13,0.46445360195360197
date,12,12,0.5801180069930071
selenium,9,9,0.5555099870889344
javafx,15,15,0.7915681420029247
jvm,8,8,0.46271837104747854
list,15,15,0.5402075375604786
struts2,10,10,0.9098671497584542
hashmap,15,15,0.3967985273145232
sorting,11,11,0.4995460281345449
awt,12,12,0.7578098916334212
http,7,7,0.6094661593450938
inheritance,16,16,0.5191240157906818
reflection,20,20,0.6102730878533398
hadoop,13,13,0.6659203859203859
windows,1,1,0.1111111111111111
loops,6,6,0.28590506715506714
unit-testing,15,15,0.6841263117578907
sqlite,6,6,0.858974358974359
design-patterns,6,6,0.3857066544566545
serialization,13,13,0.478034188034188
security,8,8,0.5050845979417408
intellij-idea,7,7,0.7916666666666666
file-io,9,9,0.6254408533820297
logging,10,10,0.4469681717582768
swt,18,18,0.5432086977349954
apache,3,3,1.0
annotations,16,16,0.8837076909445329
jquery,3,3,0.6952380952380953
jersey,11,11,0.789705762433035
scala,10,10,0.35194126345728177
libgdx,15,15,0.8598732943469787
osx,3,3,0.43333333333333335
encryption,11,11,0.7682279529572685
spring-security,14,14,0.9398585750089509
log4j,5,5,0.47272727272727266
python,3,3,0.8055555555555555
jni,11,11,0.5012185747142122
soap,1,1,0.5
interface,10,10,0.5925840336134454
io,8,8,0.5704822954822956
