android,9,10,0.9
swing,8,10,0.8
eclipse,7,10,0.7
spring,9,10,0.9
hibernate,8,10,0.8
arrays,5,10,0.5
multithreading,7,10,0.7
xml,8,10,0.8
jsp,8,10,0.8
string,7,10,0.7
servlets,7,10,0.7
maven,6,10,0.6
java-ee,9,10,0.9
mysql,8,10,0.8
spring-mvc,10,10,1.0
json,9,10,0.9
regex,9,10,0.9
tomcat,6,10,0.6
jpa,8,10,0.8
jdbc,9,10,0.9
javascript,6,10,0.6
arraylist,6,10,0.6
web-services,7,10,0.7
sql,9,10,0.9
generics,6,10,0.6
netbeans,8,10,0.8
sockets,9,10,0.9
user-interface,7,10,0.7
jar,5,10,0.5
html,7,10,0.7
jsf,10,10,1.0
database,6,10,0.6
file,3,10,0.3
google-app-engine,9,10,0.9
gwt,8,10,0.8
junit,7,10,0.7
exception,6,10,0.6
algorithm,8,10,0.8
rest,5,10,0.5
class,8,10,0.8
performance,3,10,0.3
applet,5,10,0.5
image,7,10,0.7
jtable,8,10,0.8
c#,4,10,0.4
jframe,8,10,0.8
collections,7,10,0.7
c++,2,10,0.2
methods,7,10,0.7
oop,6,10,0.6
linux,0,10,0.0
nullpointerexception,6,10,0.6
jaxb,8,10,0.8
parsing,5,10,0.5
oracle,6,10,0.6
concurrency,6,10,0.6
php,3,10,0.3
jpanel,7,10,0.7
jboss,6,10,0.6
object,6,10,0.6
ant,6,10,0.6
date,6,10,0.6
selenium,6,10,0.6
javafx,9,10,0.9
jvm,5,10,0.5
list,5,10,0.5
struts2,9,10,0.9
hashmap,5,10,0.5
sorting,5,10,0.5
awt,8,10,0.8
http,4,10,0.4
inheritance,7,10,0.7
reflection,6,10,0.6
hadoop,7,10,0.7
windows,1,10,0.1
loops,4,10,0.4
unit-testing,8,10,0.8
sqlite,5,10,0.5
design-patterns,4,10,0.4
serialization,6,10,0.6
security,6,10,0.6
intellij-idea,6,10,0.6
file-io,4,10,0.4
logging,6,10,0.6
swt,8,10,0.8
apache,3,10,0.3
annotations,9,10,0.9
jquery,2,10,0.2
jersey,8,10,0.8
scala,7,10,0.7
libgdx,9,10,0.9
osx,2,10,0.2
encryption,7,10,0.7
spring-security,8,10,0.8
log4j,3,10,0.3
python,3,10,0.3
jni,6,10,0.6
soap,1,10,0.1
interface,6,10,0.6
io,4,10,0.4
