187606,24,20,0.5454545454545454
405015,15,4,0.7894736842105263
3204827,12,4,0.75
1415724,10,9,0.5263157894736842
548225,8,7,0.5333333333333333
1542290,8,10,0.4444444444444444
541091,8,9,0.47058823529411764
283366,7,0,1.0
1652962,7,9,0.4375
1931841,7,8,0.4666666666666667
848164,7,4,0.6363636363636364
404335,7,8,0.4666666666666667
3154233,7,5,0.5833333333333334
204701,7,7,0.5
31671,7,8,0.4666666666666667
616443,7,3,0.7
462627,7,10,0.4117647058823529
3518452,7,3,0.7
260640,7,0,1.0
476,7,10,0.4117647058823529
13249,7,3,0.7
