1003917,91,70,0.5652173913043478
476,46,42,0.5227272727272727
1491895,24,19,0.5581395348837209
250259,23,28,0.45098039215686275
138475,22,15,0.5945945945945946
541091,21,7,0.75
50079,20,18,0.5263157894736842
507674,19,24,0.4418604651162791
187606,19,21,0.475
862594,18,9,0.6666666666666666
324584,17,22,0.4358974358974359
53114,16,10,0.6153846153846154
421223,14,19,0.42424242424242425
1226894,13,10,0.5652173913043478
208809,12,13,0.48
454533,12,14,0.46153846153846156
106224,10,6,0.625
889949,10,10,0.5
298479,10,11,0.47619047619047616
218196,10,8,0.5555555555555556
417562,9,7,0.5625
283366,9,6,0.6
1230836,9,9,0.5
472375,8,7,0.5333333333333333
227665,8,10,0.4444444444444444
206403,8,6,0.5714285714285714
157957,8,2,0.8
127724,8,8,0.5
16417,7,3,0.7
493122,7,5,0.5833333333333334
352765,7,9,0.4375
109825,7,8,0.4666666666666667
892493,7,5,0.5833333333333334
142162,7,6,0.5384615384615384
1450077,7,4,0.6363636363636364
508666,7,9,0.4375
229044,7,7,0.5
1503018,7,1,0.875
