mysql,761,811,0.32377722152731203
javascript,292,306,0.34910883365549805
html,258,276,0.31619179561002164
jquery,281,282,0.42912291649614115
arrays,293,319,0.41179047982124317
ajax,146,147,0.4070498747266723
wordpress,164,166,0.38237027060813783
sql,181,190,0.4203117546630705
codeigniter,192,198,0.348199588925542
regex,195,196,0.6242188044802703
forms,66,71,0.3575318905307843
json,112,112,0.6323047221938026
apache,49,49,0.6104112400424201
database,57,66,0.3306024585956013
.htaccess,46,46,0.7604527017328992
symfony2,146,146,0.7473889645165092
laravel,93,94,0.566537897543096
xml,88,88,0.6671146832852088
zend-framework,108,117,0.6139506407196667
curl,48,48,0.587356776869976
session,49,49,0.5367306241009544
pdo,97,97,0.6642345574679531
css,21,21,0.273304375718625
mysqli,68,68,0.5095800533557044
facebook,44,44,0.635769637706483
cakephp,90,90,0.5000615811859283
email,22,22,0.31875138124157854
magento,52,52,0.493654087856038
yii,82,82,0.4612050458269869
laravel-4,63,64,0.7829532626058514
oop,67,67,0.5732387515601076
string,52,53,0.5700126728854465
post,24,25,0.5126664998222418
image,17,17,0.7279286421166217
function,38,38,0.5687206925563281
variables,33,33,0.4906086014542104
api,10,10,0.21652875474998087
date,35,35,0.7165785662656841
mod-rewrite,24,24,0.9532291045111205
android,10,10,0.5071577451574808
security,27,27,0.37602398870759673
foreach,35,35,0.501808675933375
multidimensional-array,45,47,0.5744045487984345
redirect,9,9,0.5279923779923779
url,10,10,0.40523721021500847
class,43,43,0.7465973634197108
validation,15,15,0.5737142216981326
java,7,7,0.7568027210884355
doctrine2,49,49,0.7848076431400366
linux,11,11,0.4038041339424739
file-upload,8,9,0.4531898191375315
joomla,17,17,0.4924355891656538
cookies,10,10,0.48743886015944843
loops,15,17,0.5090155804244947
facebook-graph-api,20,20,0.9135153946930263
file,18,18,0.6070979332396924
drupal,16,16,0.6152174908424908
soap,4,4,0.5075757575757576
datetime,25,25,0.6981491000456518
login,2,2,0.16666666666666669
preg-replace,41,41,0.6743084059176329
parsing,19,21,0.5100009472695892
csv,13,13,0.5647233531667494
if-statement,9,9,0.22661698323463028
zend-framework2,32,32,0.6425338281069032
html5,1,1,0.05
upload,5,5,0.7100000000000001
paypal,8,8,0.4649957205104263
preg-match,35,35,0.5879816922985681
sorting,21,21,0.6768366104789445
phpmyadmin,5,5,0.4723809523809524
search,6,6,0.541556145004421
get,8,9,0.4232133581467654
sql-server,7,7,0.570952380952381
doctrine,28,28,0.7556007079104518
performance,11,11,0.3654552592386817
web-services,3,3,0.3242424242424242
table,4,4,0.25916666666666666
pdf,3,3,0.8055555555555555
utf-8,15,15,0.9229910829910829
simplexml,26,26,0.9154653727488931
object,24,24,0.7687842599615246
phpunit,14,14,0.6399797541394181
mongodb,24,24,0.740538134190687
dom,22,22,0.685868949909628
select,8,8,0.7312300637958533
http,8,8,0.555191163003663
include,8,8,0.4933774363351828
authentication,5,5,0.668974358974359
caching,7,7,0.4987571951857666
cron,3,3,0.5317460317460317
pagination,2,2,0.5625
twitter,6,6,0.9242424242424242
xampp,0,0,NaN
python,2,2,0.375
rest,2,2,0.2681818181818182
encryption,11,11,0.5546854920268692
wordpress-plugin,4,5,0.3746031746031746
gd,10,10,0.7213141025641027
smarty,9,9,0.5764411027568922
