mysql,7,10,0.7
javascript,6,10,0.6
html,6,10,0.6
jquery,8,10,0.8
arrays,8,10,0.8
ajax,8,10,0.8
wordpress,8,10,0.8
sql,8,10,0.8
codeigniter,8,10,0.8
regex,9,10,0.9
forms,3,10,0.3
json,7,10,0.7
apache,6,10,0.6
database,7,10,0.7
.htaccess,10,10,1.0
symfony2,9,10,0.9
laravel,10,10,1.0
xml,8,10,0.8
zend-framework,10,10,1.0
curl,8,10,0.8
session,7,10,0.7
pdo,9,10,0.9
css,4,10,0.4
mysqli,7,10,0.7
facebook,8,10,0.8
cakephp,10,10,1.0
email,4,10,0.4
magento,8,10,0.8
yii,9,10,0.9
laravel-4,10,10,1.0
oop,9,10,0.9
string,8,10,0.8
post,7,10,0.7
image,9,10,0.9
function,6,10,0.6
variables,6,10,0.6
api,4,10,0.4
date,9,10,0.9
mod-rewrite,10,10,1.0
android,2,10,0.2
security,3,10,0.3
foreach,7,10,0.7
multidimensional-array,7,10,0.7
redirect,5,10,0.5
url,3,10,0.3
class,10,10,1.0
validation,6,10,0.6
java,6,10,0.6
doctrine2,10,10,1.0
linux,6,10,0.6
file-upload,4,10,0.4
joomla,6,10,0.6
cookies,5,10,0.5
loops,4,10,0.4
facebook-graph-api,9,10,0.9
file,8,10,0.8
drupal,7,10,0.7
soap,4,10,0.4
datetime,8,10,0.8
login,1,10,0.1
preg-replace,8,10,0.8
parsing,9,10,0.9
csv,7,10,0.7
if-statement,3,10,0.3
zend-framework2,10,10,1.0
html5,1,10,0.1
upload,4,10,0.4
paypal,5,10,0.5
preg-match,7,10,0.7
sorting,8,10,0.8
phpmyadmin,3,10,0.3
search,3,10,0.3
get,4,10,0.4
sql-server,3,10,0.3
doctrine,10,10,1.0
performance,4,10,0.4
web-services,1,10,0.1
table,3,10,0.3
pdf,3,10,0.3
utf-8,7,10,0.7
simplexml,10,10,1.0
object,9,10,0.9
phpunit,6,10,0.6
mongodb,9,10,0.9
dom,9,10,0.9
select,6,10,0.6
http,4,10,0.4
include,5,10,0.5
authentication,4,10,0.4
caching,6,10,0.6
cron,2,10,0.2
pagination,2,10,0.2
twitter,5,10,0.5
xampp,0,10,0.0
python,2,10,0.2
rest,2,10,0.2
encryption,6,10,0.6
wordpress-plugin,2,10,0.2
gd,6,10,0.6
smarty,6,10,0.6
