mysql,741,811,0.3042835322150302
javascript,290,306,0.35106198410730494
html,256,276,0.30373658555267935
jquery,279,282,0.4391218273945989
arrays,309,319,0.4665339514000415
ajax,146,147,0.41354253388634354
wordpress,163,166,0.38321202512258296
sql,182,190,0.4055068596365467
codeigniter,188,198,0.3068448048293443
regex,195,196,0.5957981357445958
forms,69,71,0.4051256849618546
json,112,112,0.6250947343833025
apache,49,49,0.6272166538425431
database,57,66,0.30527740651837565
.htaccess,46,46,0.7680632736656049
symfony2,146,146,0.7454244489029018
laravel,93,94,0.5831337579562236
xml,88,88,0.679606584289976
zend-framework,113,117,0.6371790050927956
curl,48,48,0.5740144465865554
session,49,49,0.5457094587403012
pdo,97,97,0.6607394356051295
css,21,21,0.2587297849541339
mysqli,68,68,0.5227403289858452
facebook,44,44,0.6706446128412944
cakephp,90,90,0.5588243579467103
email,22,22,0.3267078722080439
magento,52,52,0.48852003792345183
yii,82,82,0.5226442028519044
laravel-4,64,64,0.7831950312267737
oop,67,67,0.5766486980853702
string,53,53,0.5718785135865353
post,25,25,0.5271652888560951
image,17,17,0.7475805899651767
function,38,38,0.5708044100382947
variables,33,33,0.48922585256726925
api,10,10,0.19694010452510566
date,35,35,0.7098461772956721
mod-rewrite,24,24,0.9626023333608611
android,10,10,0.41755097077139425
security,27,27,0.35153531158236234
foreach,35,35,0.5066311727989689
multidimensional-array,46,47,0.578378280308704
redirect,9,9,0.3902053923983748
url,10,10,0.28915791613087927
class,43,43,0.7623560372505731
validation,15,15,0.6280486390192761
java,7,7,0.7738095238095238
doctrine2,49,49,0.7810220755520381
linux,11,11,0.5790834977945812
file-upload,9,9,0.4786189119522454
joomla,17,17,0.5015611323720175
cookies,10,10,0.5358941058941059
loops,17,17,0.5065911488765088
facebook-graph-api,20,20,0.9089736337578831
file,17,18,0.6277572406386216
drupal,16,16,0.6232420329212977
soap,4,4,0.5902777777777777
datetime,25,25,0.7239676521952599
login,2,2,0.18333333333333335
preg-replace,41,41,0.7206514590037697
parsing,19,21,0.6140486203351276
csv,13,13,0.5219893322296069
if-statement,9,9,0.3238660089456658
zend-framework2,32,32,0.7243540112263089
html5,0,1,0.0
upload,5,5,0.5264425770308122
paypal,8,8,0.46445864184834773
preg-match,35,35,0.6287327524429043
sorting,21,21,0.7581626803868259
phpmyadmin,5,5,0.29771929824561405
search,6,6,0.3040692564142837
get,9,9,0.4641340924179595
sql-server,5,7,0.23911231159130317
doctrine,28,28,0.7402914422400826
performance,11,11,0.4274008885850991
web-services,3,3,0.5555555555555555
table,4,4,0.2196812596006144
pdf,3,3,0.5333333333333333
utf-8,15,15,0.8847981023183865
simplexml,26,26,0.9139646910338841
object,24,24,0.7672970764346146
phpunit,14,14,0.6354690633866902
mongodb,24,24,0.7740725415486164
dom,22,22,0.7455308839061612
select,8,8,0.8008814102564104
http,8,8,0.47923611111111103
include,8,8,0.4968711843711843
authentication,5,5,0.7861904761904762
caching,7,7,0.4987571951857666
cron,3,3,0.5555555555555555
pagination,2,2,0.55
twitter,6,6,0.9242424242424242
xampp,0,0,NaN
python,2,2,0.375
rest,2,2,0.28448275862068967
encryption,11,11,0.5941131237183869
wordpress-plugin,5,5,0.6518079096045197
gd,10,10,0.7833225108225108
smarty,9,9,0.5764411027568922
