185322,11.404700000000002
592139,9.682500000000001
230513,8.094
418556,7.3667
67604,6.5
151019,5.75
385202,3.4511000000000003
992484,3.0714
17175,3.0
139985,2.8625
177800,2.7427
17833,2.6189999999999998
287984,2.5614
936832,2.3333
260990,2.3333
249543,2.0444
1449199,2.0
729881,2.0
6309,2.0
1155209,2.0
22,2.0
1103872,2.0
155137,1.8846
1370349,1.8
390581,1.75
642706,1.7327
180090,1.7273
64967,1.7179
1054140,1.6667
2959,1.6071
531762,1.5
365011,1.5
15880,1.4474
166339,1.4167
2405,1.3244
1462636,1.25
6013,1.2222
28804,1.1905000000000001
20654,1.1862
41655,1.1667
464988,1.1429
1312143,1.1
22656,1.0976
714968,1.0909
239243,1.0641
3270595,1.0
2770928,1.0
1204143,1.0
143269,1.0
372643,1.0
577450,1.0
149406,1.0
509840,1.0
343955,1.0
1750921,1.0
679783,1.0
1773425,1.0
685923,1.0
614249,1.0
302916,1.0
347964,1.0
276232,1.0
7944,1.0
1748763,1.0
331515,1.0
614141,1.0
2531014,1.0
151261,1.0
472798,1.0
648927,1.0
1009374,1.0
71354,1.0
413337,1.0
593559,1.0
933525,1.0
3649209,1.0
114313,1.0
263801,1.0
282229,1.0
2317901,1.0
1187415,1.0
628273,1.0
388661,1.0
321061,1.0
2111035,1.0
1967592,1.0
794088,1.0
3491284,1.0
318921,1.0
62917,1.0
2325987,1.0
558527,1.0
1107364,1.0
1973677,1.0
2819482,1.0
2270610,1.0
179630,1.0
1336754,1.0
449949,1.0
548225,1.0
1097104,1.0
347508,1.0
2970947,1.0
591182,1.0
4146437,1.0
562410,1.0
201945,1.0
711902,1.0
3040389,1.0
214179,1.0
365719,1.0
214149,1.0
261254,1.0
253056,1.0
3017818,1.0
1467494,1.0
1236092,1.0
191588,1.0
336986,1.0
1922113,1.0
3699808,1.0
1782868,1.0
2606106,1.0
1227776,1.0
592898,1.0
1469456,1.0
998,1.0
2304962,1.0
164834,1.0
2196473,1.0
27604,1.0
148423,1.0
181187,1.0
3353500,1.0
641955,1.0
3933089,1.0
15255,1.0
1239967,1.0
13189,1.0
21368,1.0
2775900,1.0
430952,1.0
521034,1.0
1276759,1.0
754494,1.0
297776,1.0
293686,1.0
2616073,1.0
1733428,1.0
90874,1.0
500478,1.0
31480,1.0
969464,1.0
1364726,1.0
2097858,1.0
471782,1.0
2353911,1.0
154306,1.0
182971,1.0
361124,1.0
12960,1.0
1940105,1.0
543384,1.0
201359,1.0
840333,1.0
180857,1.0
234103,1.0
221801,1.0
43615,1.0
799308,1.0
639520,1.0
2929205,1.0
3850806,1.0
2392536,1.0
1874415,1.0
551406,1.0
1276360,1.0
149956,1.0
2267617,1.0
3410305,1.0
1325423,1.0
369021,1.0
1372512,1.0
1765749,1.0
57695,1.0
8528,1.0
350542,1.0
10569,1.0
4061565,1.0
2683146,1.0
1829130,1.0
2670892,1.0
592125,1.0
596219,1.0
108781,1.0
1515720,1.0
14558,1.0
749782,1.0
1185985,1.0
161995,1.0
2068642,1.0
344249,1.0
110776,1.0
784540,1.0
1073300,1.0
151645,1.0
475228,1.0
974935,1.0
600132,1.0
602161,1.0
981049,1.0
198709,1.0
104891,0.9451
429747,0.9333
272075,0.9167
664577,0.9
216764,0.8571
1504847,0.84
145019,0.8333
871026,0.8333
179302,0.8254
179850,0.8
257250,0.8
685641,0.7778
304,0.7778
1703865,0.75
5271,0.75
643565,0.75
1198474,0.75
1347968,0.75
28768,0.75
154726,0.7333
6198,0.7333
197681,0.7143
219584,0.7143
14955,0.7
453590,0.6923
778118,0.6667
185971,0.6667
1828108,0.6667
7426,0.6667
1182916,0.6667
87197,0.6667
506855,0.6667
101258,0.6667
342852,0.6667
168493,0.6667
2935174,0.6667
104779,0.6667
522444,0.6667
396747,0.6364
283200,0.6364
451941,0.6154
2776961,0.6
392921,0.6
459981,0.6
1415347,0.6
1849080,0.5714
2956258,0.5714
653410,0.5625
180306,0.5238
145403,0.5
1079213,0.5
499581,0.5
534339,0.5
1720115,0.5
272109,0.5
2141894,0.5
3235541,0.5
126644,0.5
454322,0.5
394868,0.5
114226,0.5
1562172,0.5
325129,0.5
310659,0.5
361855,0.5
363822,0.5
830760,0.5
720133,0.5
326838,0.5
341117,0.5
183397,0.5
680925,0.5
70604,0.5
977804,0.5
1790800,0.5
72508,0.5
8946,0.5
12943,0.5
4725,0.5
1376844,0.5
330280,0.5
1460746,0.5
20979,0.5
20938,0.5
1282369,0.5
313574,0.5
1423507,0.5
301189,0.5
309259,0.5
172211,0.47619999999999996
115144,0.4706
378227,0.4545
5171,0.4458
727371,0.44
690080,0.4286
247325,0.4286
89266,0.4286
31440,0.4286
7122,0.4167
113037,0.4167
493928,0.4167
1330993,0.4
104200,0.4
44737,0.4
310170,0.4
615095,0.4
307767,0.4
34088,0.3786
4308649,0.375
122442,0.375
218454,0.375
80572,0.375
1364788,0.3735
38207,0.3659
143585,0.3571
521996,0.3333
683775,0.3333
3127020,0.3333
1396265,0.3333
1035783,0.3333
3814889,0.3333
458157,0.3333
1224016,0.3333
224334,0.3333
1143825,0.3333
326480,0.3333
1033027,0.3333
1700618,0.3333
70393,0.3333
17123,0.3333
250560,0.3333
74389,0.3333
2521691,0.3333
1053182,0.3333
2382246,0.3333
438512,0.3333
6372,0.3333
702638,0.3333
69746,0.3333
251736,0.3125
420055,0.3125
1180621,0.3077
1052537,0.3
90909,0.3
846476,0.3
290918,0.3
98624,0.2941
161707,0.2857
1565,0.2857
2464552,0.2857
2507292,0.2857
153678,0.2857
546427,0.2727
1030,0.2667
81179,0.2632
29746,0.2609
796559,0.25
3071594,0.25
431535,0.25
1938719,0.25
416850,0.25
19479,0.25
27559,0.25
301832,0.25
62206,0.25
2497102,0.25
2134538,0.25
6509,0.25
131410,0.25
200707,0.25
173445,0.24
1283056,0.2381
714,0.2333
2913659,0.2222
57752,0.2222
122428,0.2105
24396,0.2
789894,0.2
212211,0.2
182868,0.2
782719,0.2
678156,0.2
1888503,0.2
154186,0.1951
104040,0.1875
620282,0.1818
35264,0.1818
1346551,0.1795
4393588,0.1786
1079285,0.1667
341648,0.1667
794195,0.1667
130376,0.1667
1112699,0.1667
330315,0.1667
518288,0.1667
25909,0.1538
171061,0.1538
1085920,0.1463
417730,0.1429
89904,0.1429
119823,0.1429
1889184,0.1429
116908,0.1429
33006,0.1304
53139,0.125
25521,0.12
103043,0.1111
17025,0.1111
761771,0.1071
2979,0.1053
135157,0.1
91042,0.1
1673463,0.1
1357024,0.0968
967425,0.0968
3784242,0.0952
354844,0.0952
652501,0.0882
2915,0.087
4913,0.0857
2507589,0.0741
941711,0.0714
103709,0.0714
13430,0.0714
371530,0.0714
246626,0.0667
504357,0.0667
1077518,0.0667
1606518,0.0645
8047,0.0625
1527,0.0625
2153729,0.0625
1540206,0.0612
916975,0.0588
439407,0.0588
981773,0.0488
213727,0.0488
1680261,0.0476
135767,0.0471
300236,0.0435
27631,0.0435
33686,0.0435
2215652,0.0417
243164,0.0395
138693,0.037
934825,0.0357
2915388,0.0339
878983,0.0326
1043279,0.0323
240566,0.0313
1041442,0.0311
1245463,0.0307
1097106,0.025
3329124,0.025
647698,0.0244
2345562,0.0241
4476313,0.0238
1147905,0.0211
1813462,0.0172
822335,0.0169
357794,0.0159
91091,0.0159
24582,0.0147
963195,0.0132
1134899,0.012
125145,0.012
1445864,0.0115
76778,0.0114
1276804,0.0102
442968,0.0095
9815,0.0074
4358391,0.0051
216354,0.0017
567399,0.0016
350200,0.0
3542986,0.0
1153002,0.0
1464289,0.0
2219989,0.0
2136019,0.0
1036285,0.0
499689,0.0
204782,0.0
1832951,0.0
1677299,0.0
4317097,0.0
1449982,0.0
253924,0.0
231397,0.0
331747,0.0
464867,0.0
337881,0.0
1542095,0.0
763868,0.0
1216472,0.0
20426,0.0
2142183,0.0
1183700,0.0
384964,0.0
595894,0.0
3446667,0.0
2717584,0.0
217019,0.0
147381,0.0
999353,0.0
362417,0.0
212912,0.0
710587,0.0
2693017,0.0
1562558,0.0
3555216,0.0
2748301,0.0
2312067,0.0
737195,0.0
671639,0.0
3397551,0.0
1750913,0.0
554896,0.0
890782,0.0
1097600,0.0
1691538,0.0
950149,0.0
61318,0.0
2236253,0.0
1593189,0.0
2506588,0.0
3606338,0.0
399218,0.0
319339,0.0
253805,0.0
665446,0.0
214890,0.0
1265486,0.0
4091749,0.0
157525,0.0
294738,0.0
317266,0.0
2561905,0.0
1240896,0.0
268111,0.0
886596,0.0
4464387,0.0
235333,0.0
61248,0.0
2834196,0.0
1521453,0.0
1224488,0.0
1732387,0.0
468799,0.0
1980205,0.0
3843849,0.0
1363751,0.0
233266,0.0
544549,0.0
1005346,0.0
608035,0.0
28454,0.0
2985743,0.0
1810181,0.0
335640,0.0
3974949,0.0
427793,0.0
1021725,0.0
147212,0.0
560902,0.0
1353497,0.0
3024675,0.0
3704627,0.0
1349407,0.0
2109223,0.0
1005323,0.0
1609443,0.0
52982,0.0
151287,0.0
2676445,0.0
34540,0.0
4230826,0.0
61158,0.0
1220338,0.0
1574598,0.0
405210,0.0
1052357,0.0
773849,0.0
1480391,0.0
206546,0.0
659149,0.0
827081,0.0
32453,0.0
1349334,0.0
1214163,0.0
399046,0.0
802482,0.0
476860,0.0
1914539,0.0
2225812,0.0
859832,0.0
226995,0.0
1246909,0.0
415402,0.0
89766,0.0
1111732,0.0
259747,0.0
1846914,0.0
1162895,0.0
1185422,0.0
1361550,0.0
1136264,0.0
573072,0.0
179861,0.0
3384998,0.0
3258041,0.0
59015,0.0
411269,0.0
1478292,0.0
138883,0.0
403067,0.0
4101701,0.0
2055782,0.0
4372017,0.0
2762311,0.0
13930,0.0
61027,0.0
130659,0.0
1377908,0.0
779856,0.0
1201739,0.0
2033223,0.0
2670207,0.0
1622,0.0
26197,0.0
1027676,0.0
775770,0.0
763459,0.0
646732,0.0
4634115,0.0
1449513,0.0
1291820,0.0
591413,0.0
1992229,0.0
200244,0.0
3051033,0.0
800318,0.0
912935,0.0
3984920,0.0
20003,0.0
177696,0.0
1703430,0.0
3753511,0.0
1811973,0.0
1121804,0.0
2350638,0.0
1029634,0.0
3596,0.0
50697,0.0
2539041,0.0
1277462,0.0
4142652,0.0
1512982,0.0
2377252,0.0
2547164,0.0
1572320,0.0
1117664,0.0
593382,0.0
937441,0.0
1535482,0.0
120296,0.0
169447,0.0
2934258,0.0
3547,0.0
1052107,0.0
2919925,0.0
1721803,0.0
1766868,0.0
386498,0.0
1107413,0.0
216513,0.0
2803179,0.0
2002399,0.0
1301933,0.0
277945,0.0
1523115,0.0
562611,0.0
4220410,0.0
2829721,0.0
105904,0.0
4398572,0.0
21935,0.0
1385906,0.0
2352512,0.0
208288,0.0
1006995,0.0
2225590,0.0
1428,0.0
1043868,0.0
3866024,0.0
1183106,0.0
570759,0.0
3235260,0.0
1736092,0.0
1146259,0.0
169346,0.0
675190,0.0
1193321,0.0
111988,0.0
1121633,0.0
1531256,0.0
765287,0.0
222564,0.0
193892,0.0
2454855,0.0
2352450,0.0
54623,0.0
275800,0.0
2463094,0.0
2508150,0.0
3505528,0.0
1437016,0.0
2252143,0.0
982341,0.0
402764,0.0
3102054,0.0
1480018,0.0
2405663,0.0
1930535,0.0
5433,0.0
2805017,0.0
1039679,0.0
410921,0.0
2069812,0.0
44330,0.0
1979703,0.0
1686840,0.0
32032,0.0
4101413,0.0
677139,0.0
138513,0.0
675096,0.0
3140927,0.0
544006,0.0
3340,0.0
1518875,0.0
1068314,0.0
2194729,0.0
3332,0.0
1914142,0.0
906511,0.0
126209,0.0
1692903,0.0
