1279787,68.6831
614157,46.6877
540873,35.4621
1332690,31.9
1206837,28.588
261079,16.8285
352268,16.235699999999998
1018659,13.930399999999999
1708119,13.15
204665,12.875
64174,11.6096
2531314,11.5
610305,11.0167
1050422,10.9
633970,10.7667
1731862,10.1667
1038826,9.884599999999999
2312796,9.25
854793,9.1334
1442874,8.709600000000002
1150329,8.606000000000002
3276920,8.5834
114196,8.350200000000001
2516301,7.0
2438110,6.5
571563,6.4544999999999995
156708,6.0337000000000005
2028043,5.5813
213901,5.5
639868,5.5
21339,5.3298000000000005
1565247,4.75
1538881,4.5
4233586,4.5
2555181,4.4167000000000005
1801327,4.3332999999999995
1514949,4.2
2299864,4.0834
283084,4.0833
315228,4.0
1056563,4.0
2006751,4.0
105929,4.0
657745,4.0
972912,4.0
3585432,4.0
1670499,3.9469
139985,3.9444
1660002,3.8571
1379599,3.8333
1325423,3.8333
1254903,3.7143
1849873,3.6667
620554,3.5
1269809,3.5
553653,3.4457999999999998
850593,3.4
350542,3.3333
1647917,3.1667
2546418,3.0833
2174556,3.0
3526252,3.0
2719291,3.0
2813306,3.0
2587435,3.0
317027,3.0
1631119,3.0
3027162,3.0
918211,2.9286
698839,2.9231
2636678,2.8333
529459,2.8
1757545,2.75
941357,2.6667
554205,2.6667
1805756,2.5
989395,2.5
1111616,2.5
961487,2.4334000000000002
344155,2.4333
639256,2.4286
1296497,2.2917
373151,2.2857000000000003
2568511,2.2857000000000003
517815,2.2857
739937,2.2667
1006863,2.1667
749588,2.1667
15962,2.0744
98109,2.0417
217079,2.0
1970125,2.0
2387673,2.0
1347281,2.0
1183167,2.0
625983,2.0
1662167,2.0
1240162,2.0
1485880,2.0
1780678,2.0
4205335,2.0
281362,2.0
629374,2.0
2853464,2.0
1739221,2.0
2173320,2.0
22656,2.0
3409823,2.0
3737429,2.0
947813,2.0
3609571,2.0
775106,2.0
2097858,2.0
312026,2.0
680597,2.0
1307215,2.0
262683,2.0
987339,2.0
1110157,2.0
2265190,2.0
1847320,2.0
1515370,1.9615
2123154,1.95
1321399,1.8889
4194,1.8666999999999998
808486,1.8429000000000002
1060350,1.8333
394868,1.8333
672008,1.7917
589754,1.75
1478478,1.7446
1781611,1.6667
1093386,1.6667
1650295,1.6667
424631,1.6667
1926087,1.6667
864624,1.6667
241770,1.6346
1056556,1.625
2103450,1.6154
1148505,1.6
905762,1.5762
2276242,1.5714000000000001
45773,1.5714000000000001
37213,1.5714000000000001
1681433,1.5625
2174460,1.5385
302916,1.5
2915763,1.5
699224,1.5
1768226,1.5
1342154,1.5
2127606,1.5
685634,1.5
1356973,1.5
2097574,1.5
1679523,1.5
18627,1.4285999999999999
1545428,1.4
1298454,1.4
2615261,1.3333
185541,1.3333
1213618,1.3333
2506588,1.25
1580743,1.25
73117,1.25
847200,1.25
2431154,1.25
296328,1.25
37943,1.25
136247,1.25
287608,1.25
379235,1.2
34948,1.2
325697,1.2
37751,1.1477
243755,1.1364
1114897,1.1333
12030,1.125
1261215,1.125
55284,1.0909
2523281,1.0909
397815,1.0513
2943339,1.0238
1101823,1.0
3145667,1.0
155626,1.0
1249271,1.0
77779,1.0
1494993,1.0
597964,1.0
454597,1.0
171965,1.0
2707357,1.0
2711456,1.0
1093528,1.0
417678,1.0
261984,1.0
3952509,1.0
184100,1.0
786223,1.0
2547506,1.0
2846499,1.0
1031945,1.0
1457942,1.0
1539819,1.0
1027814,1.0
696023,1.0
2281215,1.0
2076365,1.0
1416923,1.0
278223,1.0
2293479,1.0
1240763,1.0
413345,1.0
1699518,1.0
487064,1.0
3714726,1.0
323221,1.0
2817697,1.0
1003149,1.0
2334370,1.0
1138252,1.0
3534463,1.0
1089062,1.0
2182674,1.0
618018,1.0
3173923,1.0
863772,1.0
388622,1.0
1424875,1.0
1211881,1.0
630269,1.0
1687035,1.0
2379259,1.0
1392071,1.0
56761,1.0
2878852,1.0
548225,1.0
261483,1.0
1596751,1.0
1088837,1.0
773466,1.0
1109339,1.0
4074876,1.0
2014559,1.0
3222797,1.0
580914,1.0
1428768,1.0
3656963,1.0
3239196,1.0
2264383,1.0
1850620,1.0
3157228,1.0
1350869,1.0
2833557,1.0
130228,1.0
7345,1.0
1629362,1.0
1576127,1.0
121993,1.0
203908,1.0
3792059,1.0
1399956,1.0
2002024,1.0
1408096,1.0
1551478,1.0
3316844,1.0
4045921,1.0
691282,1.0
4295683,1.0
1571865,1.0
1436703,1.0
2063389,1.0
3169330,1.0
1350639,1.0
1743862,1.0
482286,1.0
3009,1.0
4041627,1.0
658346,1.0
973721,1.0
2386860,1.0
408437,1.0
1112954,1.0
2239301,1.0
785233,1.0
191300,1.0
1710942,1.0
768821,1.0
4217681,1.0
2087705,1.0
834316,1.0
3447499,1.0
2620122,1.0
1743612,1.0
2083523,1.0
1563305,1.0
400055,1.0
4184737,1.0
178831,1.0
1239701,1.0
666251,1.0
871026,1.0
3480140,1.0
871012,1.0
940653,1.0
1612355,1.0
4115052,1.0
1321564,1.0
2452071,1.0
1129041,1.0
223806,1.0
3762708,1.0
