mysql,755,811,0.3326068807695764
javascript,291,306,0.3504889667727615
html,257,276,0.27392983364883894
jquery,280,282,0.4940310972788541
arrays,302,319,0.44938390069948425
ajax,146,147,0.4411132530850912
wordpress,165,166,0.5783447487319289
sql,182,190,0.4165716883414522
codeigniter,192,198,0.540724090186855
regex,195,196,0.6794002502791388
forms,67,71,0.37048973658032097
json,112,112,0.6575709015189732
apache,49,49,0.5789930896653588
database,58,66,0.32456625392657623
.htaccess,46,46,0.7586443801527657
symfony2,146,146,0.8252942101799087
laravel,94,94,0.7761750821296741
xml,88,88,0.7754166426273886
zend-framework,110,117,0.6256530982146005
curl,48,48,0.6898614918093394
session,49,49,0.5813096438260497
pdo,97,97,0.757371919798496
css,21,21,0.2737774043513775
mysqli,68,68,0.6564448588398802
facebook,44,44,0.7472010158430432
cakephp,90,90,0.7448234425900099
email,22,22,0.2990767268385107
magento,52,52,0.6123654557386253
yii,82,82,0.7397916866097606
laravel-4,64,64,0.8442050191502104
oop,65,67,0.5634445279689615
string,53,53,0.5748840244643617
post,25,25,0.5399275542582419
image,17,17,0.7448460362666849
function,38,38,0.5211261791636768
variables,33,33,0.4900208054960206
api,10,10,0.4741254491314543
date,35,35,0.7828536860242062
mod-rewrite,24,24,0.9444153750041439
android,10,10,0.3843787472865282
security,27,27,0.421042857887916
foreach,35,35,0.507744318028415
multidimensional-array,45,47,0.5608667076122746
redirect,9,9,0.673993239271017
url,10,10,0.393259952388809
class,43,43,0.8234634501080179
validation,15,15,0.47324780177406
java,7,7,0.6779892521271831
doctrine2,49,49,0.7305065641438779
linux,11,11,0.5932272538122283
file-upload,8,9,0.491363829869577
joomla,17,17,0.6433145787247954
cookies,10,10,0.5608370795870795
loops,16,17,0.19879083473572493
facebook-graph-api,20,20,0.9021809117669323
file,18,18,0.5359178301879316
drupal,16,16,0.661744464249029
soap,4,4,0.7708333333333333
datetime,25,25,0.7379306296428225
login,2,2,0.13247863247863248
preg-replace,41,41,0.7494948516585579
parsing,19,21,0.6155067893542584
csv,13,13,0.49788458902892346
if-statement,7,9,0.45043209876543205
zend-framework2,32,32,0.7635899167480406
html5,0,1,0.0
upload,5,5,0.5348484848484848
paypal,8,8,0.5010323295985061
preg-match,35,35,0.6850142651501954
sorting,21,21,0.7340311446372745
phpmyadmin,5,5,0.23387205387205393
search,6,6,0.4961451247165533
get,8,9,0.38048317980126556
sql-server,7,7,0.47923574396988877
doctrine,28,28,0.8739196691335177
performance,11,11,0.5083250988142292
web-services,3,3,0.2698412698412698
table,4,4,0.30517930856553144
pdf,3,3,1.0
utf-8,15,15,0.9337179000336895
simplexml,26,26,0.9047366992812277
object,24,24,0.7431126396350872
phpunit,14,14,0.7446851210119675
mongodb,24,24,0.8482715881266137
dom,22,22,0.8079631221816982
select,8,8,0.6833267874598519
http,8,8,0.28312945354689456
include,8,8,0.547845383025514
authentication,5,5,0.9
caching,7,7,0.8023513753327418
cron,3,3,0.3055555555555555
pagination,2,2,0.5833333333333333
twitter,6,6,0.8234649122807017
xampp,0,0,NaN
python,2,2,0.6111111111111112
rest,2,2,0.5833333333333333
encryption,11,11,0.6954982727710001
wordpress-plugin,4,5,0.5466666666666666
gd,10,10,0.76135101010101
smarty,9,9,0.632583774250441
