android,9,10,0.9
swing,8,10,0.8
eclipse,8,10,0.8
spring,9,10,0.9
hibernate,10,10,1.0
arrays,5,10,0.5
multithreading,7,10,0.7
xml,8,10,0.8
jsp,8,10,0.8
string,7,10,0.7
servlets,7,10,0.7
maven,7,10,0.7
java-ee,9,10,0.9
mysql,8,10,0.8
spring-mvc,10,10,1.0
json,9,10,0.9
regex,8,10,0.8
tomcat,7,10,0.7
jpa,8,10,0.8
jdbc,9,10,0.9
javascript,5,10,0.5
arraylist,7,10,0.7
web-services,9,10,0.9
sql,9,10,0.9
generics,7,10,0.7
netbeans,9,10,0.9
sockets,9,10,0.9
user-interface,7,10,0.7
jar,6,10,0.6
html,7,10,0.7
jsf,10,10,1.0
database,6,10,0.6
file,3,10,0.3
google-app-engine,9,10,0.9
gwt,8,10,0.8
junit,6,10,0.6
exception,6,10,0.6
algorithm,8,10,0.8
rest,3,10,0.3
class,5,10,0.5
performance,5,10,0.5
applet,5,10,0.5
image,7,10,0.7
jtable,8,10,0.8
c#,6,10,0.6
jframe,8,10,0.8
collections,8,10,0.8
c++,3,10,0.3
methods,6,10,0.6
oop,5,10,0.5
linux,0,10,0.0
nullpointerexception,5,10,0.5
jaxb,8,10,0.8
parsing,5,10,0.5
oracle,7,10,0.7
concurrency,7,10,0.7
php,3,10,0.3
jpanel,7,10,0.7
jboss,7,10,0.7
object,7,10,0.7
ant,7,10,0.7
date,7,10,0.7
selenium,5,10,0.5
javafx,9,10,0.9
jvm,5,10,0.5
list,8,10,0.8
struts2,9,10,0.9
hashmap,5,10,0.5
sorting,6,10,0.6
awt,8,10,0.8
http,5,10,0.5
inheritance,5,10,0.5
reflection,7,10,0.7
hadoop,6,10,0.6
windows,0,10,0.0
loops,2,10,0.2
unit-testing,8,10,0.8
sqlite,5,10,0.5
design-patterns,4,10,0.4
serialization,6,10,0.6
security,6,10,0.6
intellij-idea,5,10,0.5
file-io,7,10,0.7
logging,6,10,0.6
swt,8,10,0.8
apache,2,10,0.2
annotations,9,10,0.9
jquery,3,10,0.3
jersey,8,10,0.8
scala,8,10,0.8
libgdx,10,10,1.0
osx,2,10,0.2
encryption,8,10,0.8
spring-security,10,10,1.0
log4j,4,10,0.4
python,3,10,0.3
jni,7,10,0.7
soap,1,10,0.1
interface,7,10,0.7
io,6,10,0.6
