android,436,453,0.40681402517928394
swing,127,127,0.461701806726896
eclipse,79,84,0.4277564993429652
spring,132,132,0.5778663781540485
hibernate,93,93,0.581449229161433
arrays,52,52,0.3017350888707681
multithreading,50,50,0.34860018980164353
xml,44,44,0.4837522448099198
jsp,40,40,0.5460319562846043
string,47,47,0.35840930414558847
servlets,39,39,0.5084390385062325
maven,46,46,0.4256154745311339
java-ee,37,37,0.5288645993273194
mysql,35,35,0.5479815807988668
spring-mvc,45,46,0.6802230155711783
json,39,39,0.8042540706394333
regex,68,68,0.5981508001210007
tomcat,22,22,0.5061656186011363
jpa,45,45,0.5997285724586918
jdbc,37,37,0.6552403007927816
javascript,14,14,0.4176368313283181
arraylist,32,32,0.45112749279516595
web-services,19,19,0.574577426988671
sql,30,30,0.6888287669592394
generics,51,51,0.5119439298124364
netbeans,21,22,0.5436702888556556
sockets,19,19,0.7037742990061154
user-interface,26,26,0.6061347488511326
jar,13,13,0.5084091535704437
html,14,14,0.7169731623056744
jsf,20,20,0.6840952094472107
database,13,13,0.47502073949442364
file,12,12,0.37061844380710957
google-app-engine,28,28,0.7801200612986293
gwt,30,30,0.46366708198881945
junit,20,20,0.49658429371071683
exception,16,16,0.39215240417854985
algorithm,19,19,0.5606308394280739
rest,11,11,0.32052150047879147
class,17,18,0.46602543535899277
performance,13,13,0.3278048424541637
applet,7,7,0.6380607315389925
image,11,11,0.7425695376019047
jtable,16,16,0.6788808413808414
c#,4,7,0.33265306122448973
jframe,19,19,0.7377237867196316
collections,21,21,0.44480354506504116
c++,6,6,0.23878968253968255
methods,14,14,0.5969626655716882
oop,12,12,0.25283300477808485
linux,2,2,0.017549261083743842
nullpointerexception,15,15,0.4312126808701445
jaxb,11,11,0.8115343136395766
parsing,9,9,0.409246757060014
oracle,12,12,0.5662183304978988
concurrency,19,19,0.4425700672334846
php,3,3,0.8095238095238094
jpanel,16,16,0.7890724042039832
jboss,8,8,0.8120039682539681
object,15,15,0.5032962592307596
ant,13,13,0.456938470381565
date,12,12,0.5614787581699345
selenium,9,9,0.5301327154073151
javafx,15,15,0.8070733350470193
jvm,8,8,0.4245708458208458
list,15,15,0.5047088048403838
struts2,10,10,0.9296356421356421
hashmap,15,15,0.41066756296198953
sorting,11,11,0.4472998805147693
awt,12,12,0.7979108854108853
http,7,7,0.5750850340136054
inheritance,16,16,0.5103537575052488
reflection,20,20,0.5456518569194168
hadoop,13,13,0.6864232258969101
windows,1,1,0.07692307692307693
loops,6,6,0.3273150460650461
unit-testing,15,15,0.7310458996847508
sqlite,6,6,0.9484126984126983
design-patterns,6,6,0.1542098808632795
serialization,13,13,0.5719621415471619
security,8,8,0.4677962221394425
intellij-idea,7,7,0.6590266875981162
file-io,9,9,0.5628311302224345
logging,10,10,0.46970113220113213
swt,18,18,0.5924843420368702
apache,3,3,0.8055555555555555
annotations,16,16,0.779036044973545
jquery,3,3,0.7575757575757575
jersey,11,11,0.76712231248508
scala,10,10,0.3339202317290553
libgdx,15,15,0.8562154756069564
osx,3,3,0.4777777777777777
encryption,11,11,0.7892100046274617
spring-security,14,14,0.83039457618405
log4j,5,5,0.42883022774327123
python,3,3,0.8055555555555555
jni,11,11,0.4939647706095075
soap,1,1,0.3333333333333333
interface,10,10,0.5877200577200578
io,8,8,0.5285973084886129
